cycle,use_mercury,stability,adaptive_score,rigidity,dissent,identity_drift,light_power,shadow_power,mercury_power,bridge_tension,mercury_motion,alliance_shift,emergence,jester_pulse,judge_closure
130,False,1,0.83,0.324247,0.247148,-0.009674,0.547921,0.517127,0.0,0.013809,0.0,0.0,0.979603,0.0,1
131,False,1,0.83,0.324435,0.246972,-0.012738,0.549221,0.540151,0.0,0.013146,0.0,0.0,0.979619,0.0,1
132,False,1,0.83,0.324615,0.246806,-0.011366,0.535477,0.518664,0.0,0.013659,0.0,0.0,0.979634,0.0,1
133,False,1,0.83,0.324787,0.246648,-0.010344,0.53825,0.521828,0.0,0.014046,0.0,0.0,0.979649,0.0,1
134,False,1,0.83,0.324953,0.246494,-0.013237,0.547117,0.532447,0.0,0.014133,0.0,0.0,0.979663,0.0,1
135,False,1,0.83,0.325112,0.246365,-0.011307,0.544178,0.515612,0.0,0.016154,0.0,0.0,0.979677,0.0,1
136,False,1,0.83,0.325265,0.246266,-0.010308,0.549907,0.513495,0.0,0.01899,0.0,0.0,0.97969,0.0,1
137,False,1,0.83,0.325411,0.246161,-0.010085,0.543134,0.530367,0.0,0.018119,0.0,0.0,0.979702,0.0,1
138,False,1,0.83,0.325552,0.24608,-0.007488,0.549051,0.514787,0.0,0.020379,0.0,0.0,0.979714,0.2,1
139,False,1,0.83,0.325686,0.246013,-0.006529,0.546834,0.518649,0.0,0.021472,0.0,0.0,0.979725,0.2,1
140,False,1,0.83,0.325816,0.245951,-0.007775,0.540415,0.515449,0.0,0.021961,0.0,0.0,0.979736,0.2,1
141,False,1,0.83,0.32594,0.245886,-0.007231,0.53523,0.517447,0.0,0.021376,0.0,0.0,0.979747,0.2,1
142,False,1,0.83,0.326059,0.245848,-0.005218,0.542638,0.502511,0.0,0.024001,0.0,0.0,0.979757,0.0,1
143,False,1,0.83,0.326173,0.245811,-0.007484,0.531161,0.507229,0.0,0.023992,0.0,0.0,0.979767,0.0,1
144,False,1,0.83,0.326283,0.245778,-0.005964,0.531323,0.504763,0.0,0.024351,0.0,0.0,0.979776,0.0,1
145,False,1,0.83,0.326388,0.245751,-0.007404,0.524943,0.496623,0.0,0.024907,0.0,0.0,0.979785,0.0,1
146,False,1,0.83,0.326489,0.245715,-0.010112,0.521871,0.504128,0.0,0.023904,0.0,0.0,0.979794,0.0,1
147,False,1,0.83,0.326586,0.24569,-0.008294,0.53183,0.501379,0.0,0.02482,0.0,0.0,0.979802,0.0,1
148,False,1,0.83,0.326679,0.245651,-0.007806,0.516622,0.501197,0.0,0.023505,0.0,0.0,0.97981,0.0,1
149,False,1,0.83,0.326768,0.245614,-0.008011,0.515443,0.492249,0.0,0.023461,0.0,0.0,0.979817,0.0,1
150,False,1,0.83,0.326853,0.245584,-0.006584,0.52593,0.497739,0.0,0.024123,0.0,0.0,0.979825,0.0,1
151,False,1,0.83,0.326935,0.245553,-0.006703,0.51411,0.490804,0.0,0.024009,0.0,0.0,0.979832,0.0,1
152,False,1,0.83,0.327014,0.245542,-0.004784,0.517667,0.480367,0.0,0.02587,0.0,0.0,0.979838,0.0,1
153,False,1,0.83,0.32709,0.24553,-0.003645,0.515696,0.490407,0.0,0.025788,0.0,0.0,0.979845,0.0,1
154,False,1,0.83,0.327162,0.245533,-0.002582,0.515676,0.47856,0.0,0.027374,0.0,0.0,0.979851,0.0,1
155,False,1,0.83,0.327232,0.245529,0.002893,0.509027,0.487363,0.0,0.026575,0.0,0.0,0.979857,0.0,1
156,False,1,0.83,0.327299,0.245525,0.006264,0.508028,0.481639,0.0,0.026549,0.0,0.0,0.979863,0.0,1
157,False,1,0.83,0.327363,0.245503,0.00689,0.501008,0.487317,0.0,0.024749,0.0,0.0,0.979868,0.0,1
158,False,1,0.83,0.327424,0.245481,0.008925,0.506803,0.482302,0.0,0.024714,0.0,0.0,0.979874,0.0,1
159,False,1,0.83,0.327483,0.245461,0.008842,0.495726,0.470507,0.0,0.024785,0.0,0.0,0.979879,0.0,1
160,False,1,0.83,0.32754,0.24544,0.01066,0.504517,0.480522,0.0,0.024674,0.0,0.0,0.979883,0.0,1
161,False,1,0.83,0.327594,0.245404,0.010865,0.498315,0.485048,0.0,0.023077,0.0,0.0,0.979888,0.2,1
162,False,1,0.83,0.327646,0.245362,0.01261,0.496115,0.47783,0.0,0.022406,0.0,0.0,0.979893,0.2,1
163,False,1,0.83,0.327696,0.245306,0.013056,0.489502,0.478816,0.0,0.020765,0.0,0.0,0.979897,0.2,1
164,False,1,0.83,0.327744,0.245235,0.01536,0.488062,0.478644,0.0,0.019177,0.0,0.0,0.979901,0.2,1
165,False,1,0.83,0.32779,0.245161,0.01462,0.493492,0.478155,0.0,0.018639,0.0,0.0,0.979905,0.0,1
166,False,1,0.83,0.327834,0.245084,0.015146,0.490796,0.475399,0.0,0.018185,0.0,0.0,0.979909,0.0,1
167,False,1,0.83,0.327876,0.245018,0.01482,0.497606,0.473162,0.0,0.019061,0.0,0.0,0.979912,0.0,1
168,False,1,0.83,0.327917,0.244959,0.016848,0.494406,0.471475,0.0,0.019603,0.0,0.0,0.979916,0.0,1
169,False,1,0.83,0.327956,0.244896,0.015392,0.491133,0.475283,0.0,0.019078,0.0,0.0,0.979919,0.0,1
170,False,1,0.83,0.327993,0.244821,0.016898,0.479833,0.470598,0.0,0.0177,0.0,0.0,0.979923,0.0,1
171,False,1,0.83,0.328029,0.244742,0.011477,0.484174,0.471001,0.0,0.017066,0.0,0.0,0.979926,0.0,1
172,False,1,0.83,0.328064,0.244647,0.012324,0.471325,0.466914,0.0,0.015294,0.0,0.0,0.979929,0.0,1
173,False,1,0.83,0.328097,0.244541,0.010914,0.471308,0.476184,0.0,0.013836,0.0,0.0,0.979931,0.0,1
174,False,1,0.83,0.328129,0.244441,0.011784,0.475465,0.458628,0.0,0.014256,0.0,0.0,0.979934,0.0,1
175,False,1,0.83,0.328159,0.244332,0.00923,0.473686,0.478953,0.0,0.012997,0.0,0.0,0.979937,0.0,1
176,False,1,0.83,0.328188,0.244219,0.010332,0.464012,0.472262,0.0,0.012333,0.0,0.0,0.979939,0.0,1
177,False,1,0.83,0.328216,0.244106,0.010412,0.468428,0.47898,0.0,0.012083,0.0,0.0,0.979942,0.0,1
178,False,1,0.83,0.328243,0.243987,0.009349,0.47376,0.478496,0.0,0.011055,0.0,0.0,0.979944,0.0,1
179,False,1,0.83,0.328269,0.243872,0.006983,0.474727,0.462218,0.0,0.011258,0.0,0.0,0.979946,0.0,1
180,False,1,0.83,0.328294,0.243758,0.010546,0.483143,0.47272,0.0,0.011141,0.0,0.0,0.979948,0.0,1
181,False,1,0.83,0.328317,0.243638,0.011904,0.468066,0.464692,0.0,0.010054,0.0,0.0,0.979951,0.0,1
182,False,1,0.83,0.32834,0.24352,0.010862,0.482694,0.47226,0.0,0.010107,0.0,0.0,0.979953,0.0,1
183,False,1,0.83,0.328362,0.243402,0.008993,0.470936,0.463245,0.0,0.009769,0.0,0.0,0.979954,0.0,1
184,False,1,0.83,0.328383,0.243292,0.009,0.479709,0.466763,0.0,0.010214,0.0,0.0,0.979956,0.2,1
185,False,1,0.83,0.328403,0.24318,0.008843,0.470186,0.47767,0.0,0.009831,0.0,0.0,0.979958,0.2,1
186,False,1,0.83,0.328423,0.243062,0.010597,0.477544,0.480543,0.0,0.008875,0.0,0.0,0.97996,0.2,1
187,False,1,0.83,0.328441,0.242942,0.009013,0.475982,0.480548,0.0,0.008272,0.0,0.0,0.979961,0.2,1
188,False,1,0.83,0.328459,0.242829,0.009065,0.482675,0.47074,0.0,0.008785,0.0,0.0,0.979963,0.0,1
189,False,1,0.83,0.328476,0.24271,0.012437,0.484386,0.486927,0.0,0.00791,0.0,0.0,0.979964,0.0,1
190,False,1,0.83,0.328492,0.242602,0.013883,0.473544,0.487083,0.0,0.008698,0.0,0.0,0.979966,0.0,1
191,False,1,0.83,0.328508,0.242488,0.01395,0.468935,0.471078,0.0,0.007781,0.0,0.0,0.979967,0.0,1
192,False,1,0.83,0.328523,0.242373,0.013295,0.484896,0.479702,0.0,0.007418,0.0,0.0,0.979968,0.0,1
193,False,1,0.83,0.328538,0.242266,0.012748,0.484152,0.472878,0.0,0.007958,0.0,0.0,0.97997,0.0,1
194,False,1,0.83,0.328551,0.242166,0.011394,0.489805,0.479246,0.0,0.008322,0.0,0.0,0.979971,0.0,1
195,False,1,0.83,0.328565,0.242091,0.008662,0.498315,0.472748,0.0,0.010737,0.0,0.0,0.979972,0.0,1
196,False,1,0.83,0.328577,0.242007,0.009937,0.492479,0.490192,0.0,0.009554,0.0,0.0,0.979973,0.0,1
197,False,1,0.83,0.32859,0.241936,0.010772,0.507307,0.490079,0.0,0.010628,0.0,0.0,0.979974,0.0,1
198,False,1,0.83,0.328601,0.241862,0.010714,0.499869,0.492226,0.0,0.01021,0.0,0.0,0.979975,0.0,1
199,False,1,0.83,0.328613,0.241786,0.010195,0.497188,0.489483,0.0,0.009859,0.0,0.0,0.979976,0.0,1
200,False,1,0.83,0.328624,0.241713,0.010153,0.50856,0.498968,0.0,0.009822,0.0,0.0,0.979977,0.0,1
201,False,1,0.83,0.328634,0.241646,0.009833,0.493817,0.508033,0.0,0.010437,0.0,0.0,0.979978,0.0,1
202,False,1,0.83,0.328644,0.241574,0.008129,0.499856,0.50403,0.0,0.00956,0.0,0.0,0.979979,0.0,1
203,False,1,0.83,0.328654,0.24151,0.007531,0.487474,0.502752,0.0,0.010361,0.0,0.0,0.97998,0.0,1
204,False,1,0.83,0.328663,0.241454,0.0067,0.518191,0.503752,0.0,0.010932,0.0,0.0,0.979981,0.0,1
205,False,1,0.83,0.328671,0.241387,0.005791,0.508506,0.506792,0.0,0.009641,0.0,0.0,0.979981,0.0,1
206,False,1,0.83,0.32868,0.241333,0.00733,0.518956,0.50037,0.0,0.010893,0.0,0.0,0.979982,0.0,1
207,False,1,0.83,0.328688,0.241267,0.008716,0.512726,0.512178,0.0,0.009445,0.0,0.0,0.979983,0.2,1
208,False,1,0.83,0.328696,0.2412,0.010536,0.515476,0.507652,0.0,0.009218,0.0,0.0,0.979984,0.2,1
209,False,1,0.83,0.328703,0.241135,0.01224,0.510871,0.520383,0.0,0.009259,0.0,0.0,0.979984,0.2,1
210,False,1,0.83,0.32871,0.241072,0.013374,0.518093,0.509251,0.0,0.009201,0.0,0.0,0.979985,0.2,1
211,False,1,0.83,0.328717,0.241009,0.013428,0.524871,0.516168,0.0,0.009131,0.0,0.0,0.979985,0.0,1
212,False,1,0.83,0.328724,0.240958,0.01417,0.535553,0.519258,0.0,0.010134,0.0,0.0,0.979986,0.0,1
213,False,1,0.83,0.32873,0.240905,0.014085,0.523771,0.515728,0.0,0.009841,0.0,0.0,0.979987,0.0,1
214,False,1,0.83,0.328736,0.240855,0.013127,0.529765,0.540816,0.0,0.010011,0.0,0.0,0.979987,0.0,1
215,False,1,0.83,0.328742,0.240822,0.013607,0.537698,0.516069,0.0,0.011637,0.0,0.0,0.979988,0.0,1
216,False,1,0.83,0.328748,0.240784,0.013989,0.538967,0.531532,0.0,0.011049,0.0,0.0,0.979988,0.0,1
217,False,1,0.83,0.328753,0.240733,0.011345,0.528437,0.527796,0.0,0.009592,0.0,0.0,0.979989,0.0,1
218,False,1,0.83,0.328758,0.240674,0.013693,0.534637,0.531988,0.0,0.00862,0.0,0.0,0.979989,0.0,1
219,False,1,0.83,0.328763,0.240648,0.014104,0.537672,0.505143,0.0,0.011967,0.0,0.0,0.97999,0.0,1
220,False,1,0.83,0.328768,0.240625,0.016849,0.531275,0.544133,0.0,0.012092,0.0,0.0,0.97999,0.0,1
221,False,1,0.83,0.328772,0.240592,0.014831,0.529123,0.524543,0.0,0.01104,0.0,0.0,0.97999,0.0,1
222,False,1,0.83,0.328777,0.240561,0.015124,0.541099,0.529524,0.0,0.011115,0.0,0.0,0.979991,0.0,1
223,False,1,0.83,0.328781,0.24052,0.012409,0.545751,0.549196,0.0,0.010041,0.0,0.0,0.979991,0.0,1
224,False,1,0.83,0.328785,0.240487,0.008552,0.543376,0.527845,0.0,0.01081,0.0,0.0,0.979991,0.0,1
225,False,1,0.83,0.328789,0.240477,0.008738,0.546546,0.520066,0.0,0.013004,0.0,0.0,0.979992,0.0,1
226,False,1,0.83,0.328793,0.24047,0.005859,0.557336,0.541578,0.0,0.013389,0.0,0.0,0.979992,0.0,1
227,False,1,0.83,0.328796,0.240454,0.006387,0.541437,0.547737,0.0,0.012397,0.0,0.0,0.979992,0.0,1
228,False,1,0.83,0.328799,0.240442,0.005382,0.536453,0.551017,0.0,0.0127,0.0,0.0,0.979993,0.0,1
229,False,1,0.83,0.328803,0.240421,0.006162,0.546072,0.552631,0.0,0.01184,0.0,0.0,0.979993,0.0,1
230,False,1,0.83,0.328806,0.240395,0.008032,0.550068,0.542983,0.0,0.011175,0.0,0.0,0.979993,0.2,1
231,False,1,0.83,0.328809,0.240359,0.009898,0.551646,0.556072,0.0,0.01023,0.0,0.0,0.979994,0.2,1
232,False,1,0.83,0.328812,0.240322,0.008852,0.544923,0.552683,0.0,0.009884,0.0,0.0,0.979994,0.2,1
233,False,1,0.83,0.328815,0.240272,0.00612,0.54641,0.546095,0.0,0.008544,0.0,0.0,0.979994,0.2,1
234,False,1,0.83,0.328817,0.240219,0.007745,0.545533,0.540081,0.0,0.008111,0.0,0.0,0.979994,0.0,1
235,False,1,0.83,0.32882,0.240157,0.011173,0.546274,0.546408,0.0,0.006995,0.0,0.0,0.979995,0.0,1
236,False,1,0.83,0.328822,0.240098,0.007889,0.53253,0.541004,0.0,0.007202,0.0,0.0,0.979995,0.0,1
237,False,1,0.83,0.328824,0.240038,0.007632,0.545267,0.540028,0.0,0.006927,0.0,0.0,0.979995,0.0,1
238,False,1,0.83,0.328827,0.239992,0.011166,0.534077,0.550008,0.0,0.008187,0.0,0.0,0.979995,0.0,1
239,False,1,0.83,0.328829,0.239936,0.006971,0.545312,0.545316,0.0,0.007042,0.0,0.0,0.979995,0.0,1
240,False,1,0.83,0.328831,0.239881,0.007791,0.543277,0.536784,0.0,0.006965,0.0,0.0,0.979996,0.0,1
241,False,1,0.83,0.328833,0.239857,0.010483,0.536351,0.565462,0.0,0.010066,0.0,0.0,0.979996,0.0,1
242,False,1,0.83,0.328835,0.239836,0.010265,0.529572,0.541561,0.0,0.010335,0.0,0.0,0.979996,0.0,1
243,False,1,0.83,0.328837,0.239835,0.009913,0.536643,0.560811,0.0,0.012272,0.0,0.0,0.979996,0.0,1
244,False,1,0.83,0.328838,0.239824,0.004534,0.534038,0.539285,0.0,0.011288,0.0,0.0,0.979996,0.0,1
245,False,1,0.83,0.32884,0.239823,0.002435,0.53085,0.549296,0.0,0.01229,0.0,0.0,0.979996,0.0,1
246,False,1,0.83,0.328842,0.239831,-0.000404,0.530597,0.548943,0.0,0.013138,0.0,0.0,0.979997,0.0,1
247,False,1,0.83,0.328843,0.239859,0.000249,0.522683,0.551083,0.0,0.015275,0.0,0.0,0.979997,0.0,1
248,False,1,0.83,0.328845,0.239878,0.001752,0.540105,0.54928,0.0,0.014421,0.0,0.0,0.979997,0.0,1
249,False,1,0.83,0.328846,0.239906,0.005548,0.524645,0.545939,0.0,0.015383,0.0,0.0,0.979997,0.0,1
250,False,1,0.83,0.328848,0.239953,0.006294,0.51745,0.54698,0.0,0.017364,0.0,0.0,0.979997,0.0,1
251,False,1,0.83,0.328849,0.239983,0.007152,0.532235,0.538423,0.0,0.015799,0.0,0.0,0.979997,0.0,1
252,False,1,0.83,0.32885,0.239996,0.011606,0.527379,0.531338,0.0,0.014141,0.0,0.0,0.979997,0.0,1
253,False,1,0.83,0.328851,0.240034,0.012443,0.519292,0.551801,0.0,0.016713,0.0,0.0,0.979997,0.2,1
254,False,1,0.83,0.328853,0.240084,0.012141,0.517951,0.544149,0.0,0.018041,0.0,0.0,0.979997,0.2,1
255,False,1,0.83,0.328854,0.24012,0.014308,0.520469,0.528922,0.0,0.016698,0.0,0.0,0.979998,0.2,1
256,False,1,0.83,0.328855,0.240175,0.012409,0.515941,0.547713,0.0,0.018808,0.0,0.0,0.979998,0.2,1
257,False,1,0.83,0.328856,0.240236,0.012305,0.514601,0.538051,0.0,0.019458,0.0,0.0,0.979998,0.0,1
258,False,1,0.83,0.328857,0.240312,0.010079,0.511215,0.54311,0.0,0.0212,0.0,0.0,0.979998,0.0,1
259,False,1,0.83,0.328858,0.240403,0.009229,0.507548,0.541686,0.0,0.023011,0.0,0.0,0.979998,0.0,1
260,False,1,0.83,0.328859,0.240493,0.005821,0.50926,0.532625,0.0,0.02306,0.0,0.0,0.979998,0.0,1
